Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,LoanAmount,LoanDuration,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalLiabilities,JobTenure,NetWorth,LoanApproved,LoanToIncomeRatio,SavingsToLoanRatio
64,34107,757,0,3,56465,120,572,0.053,0.201,1,3,0,26,40,26177,5678,58914,24,124930,1,1.65547672100387,0.4635887082492119
26,61309,628,1,4,75109,48,2324,0.319,0.455,0,1,1,12,7,45828,9882,124938,0,-25042,0,1.225069319849943,0.6101451204899481
38,112012,634,1,1,97827,84,3409,0.435,0.365,0,1,0,16,15,86305,10561,168590,14,153704,0,0.8733539856980886,0.8822116367502146
57,26077,728,0,0,22571,48,910,0.261,0.419,0,0,0,32,25,22872,494,17751,14,81470,0,0.8655188281309917,1.013290802764487
68,63939,617,0,1,132303,12,718,0.213,0.135,0,2,1,28,33,57415,17466,145685,12,-25129,0,2.069174225836722,0.4339626919821018
60,48988,545,0,4,63675,60,439,0.551,0.108,0,1,0,24,29,26075,12456,114413,20,-12143,0,1.2997815836208129,0.4094949431496953
45,83045,667,0,3,79502,36,1834,0.069,0.265,0,1,0,9,18,58317,11616,83955,23,171110,1,0.9573248561038461,0.7335194898305725
35,74168,455,0,1,143422,36,1956,0.187,0.316,0,2,0,16,6,12193,19147,170152,16,43792,0,1.9337189391794416,0.08501425852199437
70,55506,692,0,0,120311,24,816,0.533,0.176,0,3,0,3,21,37603,3827,69811,6,119794,1,2.1674923883474158,0.3125457144756965
68,69131,717,1,1,74542,72,2521,0.245,0.438,0,2,0,24,17,19908,2597,83080,2,73811,1,1.0782560897992246,0.26706733026575263
70,38982,636,0,1,62354,12,558,0.483,0.172,0,1,0,46,37,17101,6839,95043,0,108878,0,1.5995177385013981,0.27425226525539254
35,80830,763,2,3,165882,72,2213,0.108,0.329,0,2,0,2,14,46492,17395,50104,6,226771,1,2.0522076925931882,0.2802698287347106
43,108365,736,0,1,61235,60,3271,0.142,0.362,0,0,0,31,7,54100,27764,29761,9,300077,1,0.565075761770297,0.8834672414919329
32,56958,568,1,3,94355,36,1638,0.172,0.345,0,3,0,46,12,38713,8164,44718,10,111405,0,1.6565424252532523,0.4102865742507101
73,44179,663,0,4,81970,48,1729,0.325,0.47,0,0,0,34,52,18785,4245,99956,0,44560,0,1.8553644182888185,0.22916641251174197
68,50383,613,0,3,50766,60,1450,0.176,0.345,0,1,0,38,37,15127,4494,40227,24,52247,0,1.0075817719911082,0.2979691531900644
28,80406,630,0,0,129464,60,3285,0.153,0.49,0,1,1,31,3,22674,4349,230160,9,83187,0,1.6101085726367108,0.1751361371799328
32,53054,763,2,4,8835,120,1428,0.27,0.323,0,1,0,1,5,35780,2943,11886,1,173055,1,0.16652530392988407,4.0493435943866
50,29737,716,1,3,43681,84,434,0.157,0.175,0,4,0,19,16,3218,4522,79570,2,-18493,1,1.4688613894680207,0.0736687880591548
42,87208,595,0,1,122721,36,3432,0.352,0.472,0,0,0,36,15,68913,13607,130543,15,287271,0,1.4072056783130182,0.5615374586463715
44,33142,680,0,3,6689,72,266,0.364,0.096,0,0,0,21,16,9164,5125,4160,8,43006,1,0.20182240593790543,1.3698056801195815
39,66986,591,0,3,100203,120,2850,0.282,0.511,0,3,0,35,18,59709,18290,160524,18,-32016,0,1.495857405168167,0.5958744161909704
57,21307,616,0,4,19841,120,231,0.131,0.13,0,2,0,19,31,5086,5847,18730,21,38585,0,0.9311526187347475,0.2563249672412055
70,57186,798,2,3,27931,36,1969,0.148,0.413,0,4,0,24,30,25002,16876,41330,11,176335,1,0.48841519925857274,0.8951023915222683
71,52357,850,0,3,60364,72,948,0.235,0.217,0,2,0,32,41,16997,14011,72913,24,160207,1,1.1529088200466022,0.2815704464507579
44,20261,820,0,4,16069,48,558,0.226,0.33,0,4,0,17,18,17992,2212,28794,18,87344,1,0.7930609021814233,1.1196017423771
66,63985,684,0,1,89636,72,2329,0.447,0.437,0,1,0,4,26,31528,2732,173739,18,-3792,0,1.4008689400806427,0.3517297544540759
58,31235,676,0,0,25070,84,1156,0.183,0.444,0,1,1,22,38,8419,8137,35896,19,70329,0,0.802599564604943,0.33580631007937456
29,56521,751,0,3,7075,48,521,0.421,0.111,0,3,1,48,7,14301,16312,9576,8,202919,1,0.12517249920384982,2.0210570944036177
64,44096,669,1,0,12532,24,1237,0.321,0.337,0,1,0,21,21,18215,11333,9774,0,66879,1,0.2841916683674626,1.4533631213596105
38,25841,531,0,0,27986,24,185,0.194,0.086,0,2,0,29,9,906,5175,38247,4,35474,0,1.0829657147279623,0.03237217279451174
54,32116,823,1,0,10307,36,643,0.219,0.24,0,3,0,16,31,16698,422,4702,23,144373,1,0.32092038484291807,1.619906868451688
59,33428,553,1,1,66852,12,1086,0.098,0.39,0,3,0,42,32,26690,1970,47313,14,112964,0,1.999820515121601,0.39923414057708706
72,88539,768,1,0,123309,60,2100,0.296,0.285,0,3,1,35,24,23449,14400,171611,23,123172,1,1.392692568330698,0.19016300381153192
73,82282,728,0,4,128902,120,2331,0.373,0.34,0,4,0,34,44,45111,8208,141512,7,193396,1,1.5665690361314002,0.3499608232546954
64,162307,827,1,4,88914,24,3252,0.394,0.24,1,2,0,11,45,50719,32259,142278,8,225626,1,0.5478103359045765,0.5704211887757971
47,41942,737,0,1,44493,48,1604,0.45,0.459,0,3,0,17,21,13671,7450,44230,1,157434,0,1.060796795651241,0.30725491077448647
41,41273,607,0,3,32030,84,1644,0.089,0.478,1,4,0,28,17,4454,234,63368,8,14639,0,0.7760333381789989,0.1390527926071618
43,57955,757,1,1,87947,84,362,0.378,0.075,0,0,1,9,17,7330,10722,121249,22,158956,1,1.5174787770032439,0.08334470368854323
73,45359,627,0,0,5234,24,1329,0.378,0.352,1,0,0,48,48,13365,10150,2825,5,209935,0,0.11538800705467372,2.5530085959885387
29,40486,572,0,3,7379,48,760,0.033,0.225,0,3,0,48,5,14639,11059,14545,3,158750,0,0.18225603280065206,1.9836043360433604
48,55670,495,0,1,43196,48,1997,0.531,0.43,0,4,0,22,15,22271,9124,18197,5,193860,0,0.7759156472849419,0.5155682107553765
57,77018,648,0,2,38072,84,2719,0.294,0.424,0,1,1,33,12,65237,17977,58947,1,205120,0,0.4943195834794012,1.713471488981693
19,18843,508,0,0,25648,36,232,0.092,0.148,0,0,0,34,0,12443,4261,20813,0,29367,0,1.361069836552749,0.485126125774884
54,40696,789,0,3,21976,48,777,0.021,0.229,0,1,0,24,30,16685,9036,12614,9,188628,1,0.5399906627024105,0.7592028029303363
33,26865,518,0,3,57949,72,1117,0.16,0.499,1,2,0,14,5,4796,480,101602,12,6514,0,2.1569641926598675,0.08276100086281277
34,50165,625,0,0,108457,36,239,0.183,0.057,0,1,0,30,5,16539,10151,178441,13,-93925,0,2.1619622852130926,0.15249220896568258
54,67259,629,2,1,120117,72,612,0.374,0.109,0,1,0,45,23,55914,9200,186095,16,91001,0,1.7858608385370205,0.4654922659384938
18,94700,675,0,3,182914,60,918,0.103,0.116,0,3,0,37,0,52644,25104,126131,0,365434,1,1.9314896358011002,0.2878058114424733
27,43613,581,0,4,6833,36,1903,0.483,0.524,0,1,0,24,2,2953,10895,9785,4,147689,0,0.15666987664511395,0.43210418495756514
44,57132,762,0,2,102341,24,623,0.579,0.131,0,4,0,17,18,37943,301,77352,11,27441,1,1.7912764951954212,0.3707471028512243
51,23363,674,2,2,35777,24,533,0.259,0.274,0,1,0,39,30,15087,496,66194,23,-38355,1,1.5312874507789762,0.4216837162502096
24,35234,658,0,1,64787,72,724,0.36,0.247,0,2,0,4,3,1188,8898,104885,4,-48890,0,1.8387115084433092,0.018336729023893314
38,60088,601,0,3,67031,12,1860,0.531,0.371,0,0,0,32,9,4711,8017,60935,13,113073,0,1.1155286325284162,0.07027986633249791
35,27460,709,0,4,41828,12,1254,0.233,0.548,0,4,1,14,12,21955,2785,59197,1,92149,0,1.5231783256254325,0.5248750866623634
48,100559,785,0,4,172019,60,1315,0.198,0.157,0,3,0,46,11,32729,5223,301298,0,-111455,1,1.7106105807478122,0.1902627601441693
35,70386,850,0,0,106023,12,2575,0.326,0.439,0,4,0,39,13,46949,4616,126358,4,74027,1,1.5062866722548198,0.44281483437712216
18,34465,575,0,1,38521,48,1090,0.19,0.38,0,1,0,6,0,9122,711,60938,0,34310,0,1.117652178958974,0.23679975079175536
48,25820,647,0,0,6467,84,717,0.785,0.333,0,1,0,22,13,19363,2898,6986,24,86509,0,0.2504550559622013,2.993661100803958
67,37810,488,2,1,55014,120,920,0.47,0.292,0,0,0,25,30,16368,3793,98719,3,83939,0,1.4549734204332072,0.29751885849313825
51,34556,721,0,4,4436,24,195,0.461,0.068,0,4,1,43,11,11002,7904,1505,18,94748,1,0.12836762450444195,2.4796033355871083
38,29480,537,1,0,8841,60,368,0.39,0.15,0,3,0,7,10,23846,2784,10314,1,72238,0,0.2998880634985245,2.696901153585162
45,26811,684,2,3,27700,36,1217,0.371,0.545,0,1,0,14,12,4533,6364,28982,20,28486,0,1.033119498731911,0.16364030179415906
26,48281,771,1,0,67544,36,1469,0.35,0.365,0,0,0,9,5,22389,7873,121793,6,73259,0,1.3989478480593183,0.3314679102820342
31,78130,622,1,3,134593,36,979,0.037,0.15,0,4,0,24,7,17759,12440,262486,3,-52701,1,1.7226580998579308,0.13194496039942344
43,37966,576,1,0,13059,24,809,0.12,0.256,0,3,0,11,18,7303,9506,19521,12,127353,0,0.34395659388416255,0.5591883614088821
52,67672,778,0,2,52627,84,2089,0.461,0.37,0,4,0,6,31,33401,15748,95812,6,229009,1,0.7776661297711052,0.6346621570266778
46,45987,723,0,3,37988,48,947,0.505,0.247,0,1,0,28,16,4617,13342,25305,18,129579,1,0.8260415760633208,0.12153518123667377
73,73582,558,0,0,118449,60,853,0.473,0.139,0,4,0,46,46,36202,2087,50787,2,187758,0,1.6097332264245818,0.30563106796116507
54,36561,672,0,1,39548,48,825,0.298,0.271,0,0,1,37,27,30422,6376,59215,0,44920,1,1.0816694929161423,0.7692229892032668
19,62348,583,0,1,88068,12,2416,0.361,0.465,0,3,0,34,0,20376,3123,175004,0,41149,0,1.4125006014531107,0.23136404410178382
48,57530,755,0,3,96009,36,2393,0.166,0.499,0,1,0,28,25,45879,1055,135135,16,110498,1,1.6688220263857747,0.4778564732840329
51,107061,671,1,4,64978,48,4380,0.318,0.491,0,1,0,32,22,33964,20527,66119,10,97734,0,0.6069193551400124,0.5226919466289108
20,71637,797,0,0,140649,24,2580,0.093,0.432,0,1,0,34,0,24028,7148,90497,1,110454,1,1.9633295178536532,0.17083540703874867
40,61574,576,1,3,76356,48,755,0.129,0.147,0,3,0,8,17,37930,10971,66794,2,279794,0,1.2400487210718636,0.4967455505061749
68,25979,680,0,4,36087,84,108,0.011,0.05,0,0,0,42,41,17410,1277,46052,18,97301,1,1.3890300230946881,0.4824318332963866
38,41663,658,0,4,34856,48,1387,0.122,0.399,0,0,0,46,16,24470,6571,58377,7,-5562,0,0.8365975422427036,0.7020110738158762
44,36308,682,0,1,54837,24,1539,0.199,0.509,0,2,0,44,17,5321,2278,19393,4,44373,0,1.5102867057754277,0.09703125569860316
30,35914,609,0,3,35571,84,202,0.447,0.067,0,1,0,27,9,21071,1156,70965,10,3997,0,0.990421829319226,0.5923479140897335
22,54598,457,0,2,54568,60,601,0.095,0.132,0,1,0,38,3,27195,15878,68925,1,126046,0,0.9994322240334073,0.49835987465410764
36,61108,721,1,0,112921,48,2267,0.041,0.445,0,0,0,41,14,19234,2101,47897,13,21615,1,1.847862017051498,0.1703299622748446
62,62315,664,1,1,90834,120,2768,0.342,0.533,0,1,0,11,15,35271,1459,171143,5,102588,0,1.457635278259195,0.38829746243188196
75,101795,585,1,4,218485,72,1218,0.236,0.144,0,1,0,3,48,43409,2083,374554,6,-1017,0,2.1463024087390465,0.1986809223474273
56,68993,614,0,4,74352,72,1073,0.434,0.187,0,1,0,8,18,39491,1751,81315,24,179739,0,1.0776589268632055,0.5311285354995764
66,29321,554,0,1,26599,60,721,0.239,0.295,0,2,1,42,27,9086,5336,12726,7,23167,0,0.9071345747220517,0.34157894736842104
55,59950,492,0,1,113293,72,1655,0.004,0.331,0,0,1,8,31,42646,6678,115156,19,115181,0,1.8897599706426915,0.37641887478595515
56,72561,753,0,0,11662,12,1896,0.37,0.314,0,3,0,8,20,16596,12162,13318,13,358221,1,0.16071773104379702,1.4229615021864015
42,101833,711,0,4,184147,12,1514,0.321,0.178,0,0,0,5,22,48783,9421,99398,5,204200,1,1.8083056739399415,0.26491191867410996
21,50156,538,0,2,12554,48,721,0.301,0.172,0,1,0,13,0,57,5652,6636,0,184454,0,0.25029407659947767,0.004540023894862605
41,50400,850,1,4,95902,120,857,0.128,0.204,0,1,0,17,15,36370,6990,94433,9,2405,1,1.9027797067518502,0.3792373544101853
68,92915,558,2,1,18101,120,1430,0.32,0.185,0,0,1,38,33,40118,10366,17258,4,195579,0,0.1948103663524043,2.2162192022980887
49,59236,724,2,2,48473,12,985,0.298,0.2,0,3,0,4,29,11536,768,67692,4,24405,1,0.8182892448976147,0.23798324875190824
62,24362,660,0,3,14270,12,549,0.638,0.27,0,0,0,3,43,4368,4709,21883,19,11709,0,0.5857242539917087,0.3060752575152407
20,21885,546,0,0,44825,60,355,0.401,0.195,0,3,0,34,0,10120,3581,77380,1,37266,0,2.048112948917116,0.22576183464953375
29,135997,691,1,4,193247,72,4501,0.13,0.397,0,1,0,36,3,43104,34807,363443,10,278439,1,1.4209547199223518,0.223050173869846
35,22997,643,0,2,27905,120,388,0.072,0.202,0,0,0,20,5,19029,132,44636,3,61843,0,1.2133663796851901,0.681896366372823
38,49831,602,0,2,38247,120,1441,0.115,0.347,0,4,0,44,18,3724,10209,26043,7,17705,0,0.76751886338096,0.09736456808199122
75,84251,778,0,1,97430,120,934,0.153,0.133,0,3,0,21,35,38353,4126,93912,16,209142,1,1.1564117172292645,0.3936426804610442
44,22419,716,0,2,40209,48,611,0.214,0.327,0,0,0,10,24,1254,5979,47925,10,44538,1,1.793443354148082,0.031186272071623975
56,31546,724,1,1,24331,36,305,0.214,0.116,0,2,0,30,35,23200,5059,14866,10,117577,1,0.7712619266491267,0.9534769028439914
55,29045,640,1,1,45900,36,958,0.669,0.396,1,0,0,34,33,6543,6316,56584,8,81810,0,1.5802520140466845,0.14254591403237402
42,133327,691,0,1,97921,72,2552,0.37,0.23,0,3,0,34,16,59417,15779,111622,3,576728,1,0.734436877475099,0.6067788648107677
74,148609,657,0,0,245285,120,2127,0.459,0.172,0,0,0,25,36,110099,10838,181632,21,537853,1,1.6505282282484355,0.4488596984744339
30,37530,704,0,3,46662,72,1325,0.1,0.424,0,4,0,26,8,7763,8515,49437,8,152631,0,1.243292211771602,0.1663630713841802
20,72384,572,2,1,134268,72,2363,0.154,0.392,0,0,0,36,1,35054,3232,174641,0,45993,0,1.854914692270498,0.2610729207784373
61,63198,446,0,4,8236,24,2413,0.117,0.458,0,0,0,38,31,54204,14083,6937,4,347902,0,0.13031851769806485,6.580551171543037
55,47079,782,1,1,56070,12,1991,0.541,0.507,0,4,0,36,11,22163,986,88427,7,132626,1,1.1909515717926933,0.39526671541438535
33,24019,658,0,1,14810,120,822,0.41,0.411,0,3,0,16,6,1200,491,12017,2,88666,0,0.6165695253955037,0.08102086287218958
68,171739,711,2,0,362089,36,2094,0.281,0.146,0,1,0,7,30,105021,44372,178438,14,80008,1,2.108355653895423,0.29004114999033387
27,21850,598,2,0,13566,36,898,0.225,0.493,0,4,0,15,4,2,570,22352,4,64181,0,0.620841151434717,0.0001474165253924965
32,60237,639,2,4,27620,36,847,0.718,0.169,0,1,0,32,5,41075,11383,45119,9,119984,0,0.45851455891629866,1.4870931537598204
26,39190,796,0,3,26662,36,1195,0.398,0.366,0,0,1,28,4,1579,8423,20364,5,42239,0,0.6803092546758184,0.05922064283839028
28,89682,692,1,1,107206,24,2043,0.563,0.273,0,1,0,13,8,35328,21665,116909,9,94341,1,1.1953882006623329,0.3295307209417295
60,82699,850,0,3,175767,12,3099,0.656,0.45,0,2,0,18,25,62088,15105,245832,19,153294,1,2.1253567110036276,0.35323835965591005
58,33209,740,0,1,54815,84,1298,0.174,0.469,0,3,0,48,29,25683,7736,57264,15,132905,0,1.6505570611261668,0.46853108581436076
55,36495,599,0,0,76002,84,1214,0.275,0.399,0,0,0,2,23,7064,5203,116469,22,-70023,0,2.082474791758001,0.09294369959080563
67,24957,699,1,3,7823,48,513,0.267,0.247,0,3,0,11,41,2138,3614,11631,7,31198,1,0.3134465902716564,0.27326175869120656
22,59718,811,0,3,127333,48,2340,0.037,0.47,0,3,0,18,3,23893,8780,158306,0,132576,1,2.1322024816222642,0.18764037884618406
53,77299,679,0,4,124658,120,1218,0.09,0.189,0,1,0,39,34,4066,5248,160548,13,53225,1,1.6126520051746442,0.03261697911903673
24,43441,718,0,3,61339,120,896,0.454,0.248,0,1,1,17,4,12209,3059,54706,3,40497,1,1.4119745868053957,0.19903814802738834
73,47934,787,1,2,46487,12,786,0.054,0.197,0,0,0,41,49,7890,10567,62783,6,2292,1,0.969792427245228,0.1697212183789365
54,140635,448,0,0,56978,84,5749,0.187,0.491,0,2,0,1,17,35171,4895,18786,10,353883,0,0.40514519753121536,0.6172625002193791
62,86518,723,0,2,25158,72,1452,0.361,0.201,0,0,0,0,40,14058,5647,44778,4,164494,1,0.29078005987124217,0.5587662466711714
51,106285,781,0,0,17738,48,3829,0.128,0.432,0,1,0,13,28,94027,12377,9917,3,624092,1,0.1668893363189884,5.300580641524325
40,17658,590,0,4,36198,24,540,0.101,0.367,0,1,0,6,12,9510,1003,31799,2,51359,0,2.049832946372954,0.26271443962540403
57,71224,754,0,3,34526,84,2258,0.439,0.38,0,1,0,27,19,48787,17493,14863,11,162795,1,0.48474552474552474,1.4130101080313957
66,61432,659,0,3,20890,84,1868,0.212,0.365,0,0,0,23,44,42518,15420,33903,10,88444,0,0.34004525255156026,2.0352304820257525
28,28969,507,0,1,29836,12,877,0.448,0.363,0,4,1,5,4,7912,755,56007,4,32183,0,1.0298929927511218,0.26517411267888863
68,32146,731,0,2,19921,72,328,0.306,0.122,0,3,0,23,19,879,1556,7666,19,46913,1,0.6196845739882415,0.04412207609677743
60,48571,659,0,4,24642,84,278,0.262,0.069,0,3,0,23,36,21080,11669,25198,9,179230,0,0.5073293255373467,0.8554153309256178
22,27694,653,0,4,8330,120,586,0.262,0.254,0,0,0,35,1,12128,5055,10921,3,97860,0,0.30077631341397365,1.455767614932181
72,36339,718,0,4,4830,84,1067,0.142,0.352,0,1,0,25,37,5897,8126,2395,1,162534,1,0.13291139240506328,1.2206582488097701
28,43010,574,2,2,84118,12,1012,0.064,0.282,0,3,0,40,6,22669,6462,149444,5,-54576,0,1.9557322545395364,0.269487273980908
52,72168,729,0,4,100358,36,1087,0.433,0.181,0,1,0,17,17,30129,7664,132254,13,69148,1,1.3905970707644557,0.3002122380653454
25,38047,577,0,0,45882,60,249,0.563,0.079,0,3,0,14,4,4552,9185,61461,6,117294,0,1.2058978132884777,0.09920885731098664
29,43320,796,1,0,58714,48,500,0.255,0.139,0,1,0,46,7,37860,7470,75171,11,180110,1,1.355324207659103,0.64480967384825
55,90415,762,0,1,71832,72,3412,0.495,0.453,0,0,0,5,31,17336,22977,123121,14,224607,1,0.794461157317289,0.241337546809962
57,22423,798,0,2,9453,12,893,0.367,0.478,0,3,0,19,31,8807,5890,7114,20,87456,1,0.4215572600784873,0.9315633594245822
57,60696,701,0,3,116286,12,397,0.276,0.078,0,4,0,19,12,47513,16720,48850,11,278109,1,1.9158442756643657,0.40858393457566194
37,65821,621,0,4,85694,48,580,0.374,0.106,0,2,0,14,17,13801,18289,101583,17,39798,0,1.3019051380997235,0.16104790244471673
65,66730,595,2,4,117960,48,2223,0.204,0.4,0,4,0,36,37,31275,16259,188391,0,-25368,0,1.7676941751210082,0.26513000059341646
20,42164,589,2,3,73920,12,1526,0.26,0.434,0,0,0,4,1,20696,6133,119422,1,41087,0,1.7531127712557808,0.27997456744362226
67,31811,644,0,3,10586,36,1436,0.183,0.542,0,1,0,7,45,15311,7161,14920,23,35589,0,0.33276750911605685,1.4462076131104185
35,115815,598,0,1,197736,36,2998,0.045,0.311,0,3,1,11,13,54024,10921,146833,5,52637,0,1.7073288664778614,0.2732113868421186
53,35304,689,0,3,45399,72,989,0.029,0.336,1,4,0,7,30,5247,2625,29323,21,152739,1,1.2859085115422744,0.11557268722466961
70,30992,587,0,1,43980,60,793,0.377,0.307,0,1,0,6,28,358,3361,51664,7,66361,0,1.4190301035717743,0.008139878583933972
32,54726,604,0,0,70864,24,2002,0.318,0.439,0,3,0,31,12,17438,5712,47764,13,40475,0,1.294863595665759,0.24607352007337896
41,37437,625,0,0,9190,72,1553,0.423,0.498,0,1,1,16,22,31416,9211,14592,15,113396,0,0.24547251455740157,3.418126428027418
66,91619,590,0,0,168168,60,1869,0.207,0.245,0,2,1,15,41,79811,9404,291492,3,131759,0,1.835494433529797,0.47458806319833025
68,47449,629,0,4,37653,60,2022,0.321,0.511,0,0,0,38,39,27413,12042,70654,7,162365,0,0.7935300316122234,0.7280235831518563
31,97756,712,1,2,43611,12,2024,0.171,0.248,0,3,0,43,12,85104,24396,23274,0,566142,1,0.44611639064210235,1.951389525818582
47,67804,580,2,3,115927,24,1515,0.213,0.268,0,0,0,43,23,42328,4427,152845,2,6988,0,1.7097116731804438,0.3651231799047685
37,44618,551,2,3,97456,60,769,0.264,0.207,0,1,1,8,6,1977,3496,182295,17,-36364,0,2.184181626661288,0.020285869665596108
47,94561,643,0,1,44250,120,3185,0.533,0.404,1,1,0,13,13,56458,16894,16983,16,358923,0,0.4679469554366447,1.2758581726966622
39,39127,557,0,4,4656,120,1522,0.045,0.467,0,3,0,26,16,24393,297,4666,8,211671,0,0.11899407074217952,5.237921408632166
18,46162,780,2,4,65392,48,1674,0.259,0.435,0,0,0,1,0,10667,9854,126113,0,-8406,0,1.416545718432511,0.1631214350159803
71,70585,597,2,4,106247,60,2641,0.528,0.449,0,0,0,23,23,33204,5644,204415,4,100166,0,1.5052134984274501,0.31251411791280775
54,60676,664,1,0,125942,120,1615,0.153,0.319,0,1,0,17,26,44387,13113,64986,12,212221,1,2.075613494404799,0.35243721366014785
44,38683,700,0,3,36230,72,1458,0.397,0.452,0,2,0,1,19,6196,11227,33347,21,94098,0,0.9365629200703133,0.17101377273605475
24,25130,546,0,3,24400,84,336,0.517,0.16,0,1,0,24,2,1971,3826,38736,1,18945,0,0.9709124189248338,0.0807753780582763
22,53673,583,0,3,86326,60,1113,0.121,0.249,0,3,0,20,3,24684,9330,63226,0,194299,0,1.6083392331482655,0.2859360339175461
45,37663,603,0,1,36560,84,753,0.162,0.24,0,0,0,11,12,19642,2198,15876,19,151370,0,0.9706881903143585,0.5372391345969749
55,54985,730,0,0,6703,72,2064,0.197,0.45,0,0,0,19,24,19952,6887,7477,11,128569,1,0.1219037573200451,2.976133651551313
33,43893,824,1,2,88314,84,1379,0.662,0.377,0,1,0,37,14,30867,11232,95621,3,90745,1,2.0119834145896935,0.3495102757176018
61,37843,827,1,1,52106,72,260,0.634,0.082,0,1,1,35,34,33156,5609,99914,23,-21713,1,1.3768629108973682,0.6363060625251885
40,47378,774,0,4,60560,36,818,0.3,0.207,0,0,0,45,12,22028,28,93266,18,66059,1,1.27820342345765,0.3637324350654712
18,52223,548,2,4,60194,48,1184,0.324,0.272,0,2,0,14,0,46115,9017,43102,0,71775,0,1.1526118259803921,0.7660935293629039
49,76688,581,1,0,129674,12,370,0.205,0.058,0,2,0,2,11,56274,4951,231422,17,-120858,0,1.6909074313134869,0.4339618276460382
28,66942,784,0,3,118393,24,1565,0.172,0.281,0,3,0,4,9,27,9123,174280,6,-36315,1,1.7685643009724692,0.00022805209723465717
18,154386,797,1,3,201030,48,3882,0.368,0.302,0,3,0,16,0,93813,22168,203217,0,15185,1,1.302117406258299,0.4666593709427899
25,58146,731,0,4,48419,84,510,0.376,0.105,0,1,0,18,3,17672,2471,28857,5,52006,1,0.8326998813352365,0.36497315159025195
34,38697,732,0,3,16144,24,1131,0.326,0.351,0,0,0,22,7,25117,8701,9391,15,120296,0,0.41717918238668666,1.5557138432951378
47,49853,621,0,1,107763,48,1591,0.266,0.383,0,4,0,17,13,9748,1527,87284,17,19166,0,2.161571789625707,0.09045692439033444
75,71981,814,2,1,118294,72,772,0.356,0.129,1,1,0,42,23,9436,2548,106268,1,256236,1,1.6433830679892196,0.0797666849824591
30,89474,594,0,1,10027,48,521,0.202,0.07,0,3,1,7,7,78543,9126,11712,8,166838,0,0.11206482257613859,7.832369365775827
21,105951,515,0,2,148787,72,4593,0.588,0.52,0,3,1,4,1,4083,1053,139023,0,-22214,0,1.4042868468740561,0.027441729171707396
29,32581,732,1,3,5004,36,1325,0.178,0.488,0,2,0,4,8,1485,9360,6788,7,101270,0,0.15358173224479774,0.2967032967032967
